38.55	0
38.575	0
38.6	0
38.625	0
38.65	0
38.675	0
38.7	0
38.725	0
38.75	0
38.775	0
38.8	0
38.825	0
38.85	0
38.875	0
38.9	0
38.925	0
38.95	0
38.975	0
39	0
39.025	0
39.05	0
39.075	0
39.1	0
39.125	0
39.15	0
39.175	0
39.2	0
39.225	0
39.25	0
39.275	0
39.3	0
39.325	0
39.35	0
39.375	0
39.4	0
39.425	0
39.45	0
39.475	0
39.5	0
39.525	0
39.55	0
39.575	0
39.6	0
39.625	0
39.65	0
39.675	0
39.7	0
39.725	0
39.75	0
39.775	0
39.8	0
39.825	0
39.85	0
39.875	0
39.9	0
39.925	0
39.95	0
39.975	0
40	0
40.025	0
40.05	0
40.075	0
40.1	0
40.125	0
40.15	0
40.175	0
40.2	0
40.225	0
40.25	0
40.275	0
40.3	0
40.325	0
40.35	0
40.375	0
40.4	0
40.425	0
40.45	0
40.475	0
40.5	0
40.525	0
40.55	0
40.575	0
40.6	0
40.625	0
40.65	0
40.675	0
40.7	0
40.725	0
40.75	0
40.775	0
40.8	0
40.825	0
40.85	0
40.875	0
40.9	0
40.925	0
40.95	0
40.975	0
41	0
41.025	0
41.05	0
41.075	0
41.1	0
41.125	0
41.15	0
41.175	0
41.2	0
41.225	0
41.25	0
41.275	0
41.3	0
41.325	0
41.35	0
41.375	0
41.4	0
41.425	0
41.45	0
41.475	0
41.5	0
41.525	0
41.55	0
41.575	0
41.6	0
41.625	0
41.65	0
41.675	0
41.7	0
41.725	0
41.75	0
41.775	0
41.8	0
41.825	0
41.85	0
41.875	0
41.9	0
41.925	0
41.95	0
41.975	0
42	0
42.025	0
42.05	0
42.075	0
42.1	0
42.125	0
42.15	0
42.175	0
42.2	0
42.225	0
42.25	0
42.275	0
42.3	0
42.325	0
42.35	0
42.375	0
42.4	0
42.425	0
42.45	0
42.475	0
42.5	0
42.525	0
42.55	0
42.575	0
42.6	0
42.625	0
42.65	0
42.675	0
42.7	0
42.725	0
42.75	0
42.775	0
42.8	0
42.825	0
42.85	0
42.875	0
42.9	0
42.925	0
42.95	0
42.975	0
43	0
43.025	0
43.05	0
43.075	0
43.1	0
43.125	0
43.15	0
43.175	0
43.2	0
43.225	0
43.25	0
43.275	0
43.3	0
43.325	0
43.35	0
43.375	0
43.4	0
43.425	0
43.45	0
43.475	0
43.5	0
43.525	0
43.55	0
43.575	0
43.6	0
43.625	0
43.65	0
43.675	0
43.7	0
43.725	0
43.75	0
43.775	0
43.8	0
43.825	0
43.85	0
43.875	0
43.9	0
43.925	0
43.95	0
43.975	0
44	0
44.025	0
44.05	0
44.075	0
44.1	0
44.125	0
44.15	0
44.175	0
44.2	0
44.225	0
44.25	0
44.275	0
44.3	0
44.325	0
44.35	0
44.375	0
44.4	0
44.425	0
44.45	0
44.475	0
44.5	0
44.525	0
44.55	0
44.575	0
44.6	0
44.625	0
44.65	0
44.675	0
44.7	0
44.725	0
44.75	0
44.775	0
44.8	0
44.825	0
44.85	0
44.875	0
44.9	0
44.925	0
44.95	0
44.975	0
45	0
45.025	0
45.05	0
45.075	0
45.1	0
45.125	0
45.15	0
45.175	0
45.2	0
45.225	0
45.25	0
45.275	0
45.3	0
45.325	0
45.35	0
45.375	0
45.4	0
45.425	0
45.45	0
45.475	0
45.5	0
45.525	0
45.55	0
45.575	0
45.6	0
45.625	0
45.65	0
45.675	0
45.7	0
45.725	0
45.75	0
45.775	0
45.8	0
45.825	0
45.85	0
45.875	0
45.9	0
45.925	0
45.95	0
45.975	0
46	0
46.025	0
46.05	0
46.075	0
46.1	0
46.125	0
46.15	0
46.175	0
46.2	0
46.225	0
46.25	0
46.275	0
46.3	0
46.325	0
46.35	0
46.375	0
46.4	0
46.425	0
46.45	0
46.475	0
46.5	0
46.525	0
46.55	0
46.575	0
46.6	0
46.625	0
46.65	0
46.675	0
46.7	0
46.725	0
46.75	0
46.775	0
46.8	0
46.825	0
46.85	0
46.875	0
46.9	0
46.925	0
46.95	0
46.975	0
47	0
47.025	0
47.05	0
47.075	0
47.1	0
47.125	0
47.15	0
47.175	0
47.2	0
47.225	0
47.25	0
47.275	0
47.3	0
47.325	0
47.35	0
47.375	0
47.4	0
47.425	0
47.45	0
47.475	0
47.5	0
47.525	0
47.55	0
47.575	0
47.6	0
47.625	0
47.65	0
47.675	0
47.7	0
47.725	0
47.75	0
47.775	0
47.8	0
47.825	0
47.85	0
47.875	0
47.9	0
47.925	0
47.95	0
47.975	0
48	0
48.025	0
48.05	0
48.075	0
48.1	0
48.125	0
48.15	0
48.175	0
48.2	0
48.225	0
48.25	0
48.275	0
48.3	0
48.325	0
48.35	0
48.375	0
48.4	0
48.425	0
48.45	0
48.475	0
48.5	0
48.525	0
48.55	0
48.575	0
48.6	0
48.625	0
48.65	0
48.675	0
48.7	0
48.725	0
48.75	0
48.775	0
48.8	0
48.825	0
48.85	0
48.875	0
48.9	0
48.925	0
48.95	0
48.975	0
49	0
49.025	0
49.05	0
49.075	0
49.1	0
49.125	0
49.15	0
49.175	0
49.2	0
49.225	0
49.25	0
49.275	0
49.3	0
49.325	0
49.35	0
49.375	0
49.4	0
49.425	0
49.45	0
49.475	0
49.5	0
49.525	0
49.55	0
49.575	0
35.48	0
35.5	0
35.52	0
35.54	0
35.56	0
35.58	0
35.6	0
35.62	0
